user_id	mentioned	count
32010840	305216911	1
32010840	1209417007	2
32010840	827258161841135623	2
32010840	18916432	1
32010840	32010840	7
32010840	252249233	2
32010840	27676828	1
32010840	237348797	1
32010840	124224165	6
32010840	813286	1
32010840	233949261	1
32010840	18566912	1
32010840	17976923	4
32010840	15751083	1
32010840	22509548	1
32010840	242926427	1
32010840	558769636	1
32010840	404132211	1
32010840	20545793	1
32010840	29201047	2
32010840	15954997	1
17856665	29450962	1
17856665	939091	2
17856665	813286	19
17856665	19394188	3
17856665	19682187	1
17856665	432676344	1
17856665	25073877	1
17856665	826065858548133888	1
17856665	17856665	109
17856665	115979444	2
19168067	818910970567344128	2
19168067	225921757	1
19168067	25073877	6
19168067	2966758114	1
19168067	1209417007	1
19168067	1339835893	2
19168067	813286	1
1055685948	33537967	24
1055685948	115676070	4
1055685948	815966620300480514	4
1055685948	248735463	1
1055685948	26778110	2
1055685948	242426145	1
1055685948	888031054141022209	1
1055685948	25073877	16
1055685948	988573326376427520	1
1055685948	815733290955112448	3
1055685948	816298918468259841	3
1055685948	2970279814	2
1055685948	1055730738	2
1055685948	1055907624	1
1055685948	26637348	1
1055685948	14135426	14
1055685948	237750442	1
1055685948	1071840474	1
1055685948	233949261	1
1055685948	1055685948	13
1055685948	47724293	2
1055685948	233693291	1
1055685948	1249982359	1
1055685948	18916432	3
1055685948	17494010	2
1055685948	171968009	1
1055685948	138770045	2
1055685948	21406834	1
1055685948	995193054	1
1055685948	19394188	2
1055685948	18061669	1
1055685948	19726613	2
1055685948	970207298	1
1055685948	818910970567344128	4
1055685948	29450962	1
1055685948	1045110018	1
1055685948	153486399	1
1055685948	516880804	7
1055685948	240427862	1
1055685948	84119348	1
1055685948	245451804	1
1055685948	33563161	1
1055685948	1074129612	1
1055685948	242836537	2
1055685948	1410590874	3
1055685948	862405301693296640	1
1055685948	88806753	1
1055685948	23124635	1
1055685948	74198348	2
1055685948	234022257	3
18906561	25073877	15
18906561	1339835893	9
18906561	15745368	1
18906561	18906561	26
18906561	813286	25
18906561	237348797	1
18906561	970207298	1
18906561	19394188	3
18906561	19929362	1
18906561	15007149	1
18906561	10615232	1
18906561	432895323	1
18906561	314205957	1
18906561	968650362	1
18906561	13218102	3
18906561	55677432	2
18906561	22195441	2
18906561	15428227	1
18906561	37094727	1
18906561	161743731	1
18906561	1074480192	3
18906561	22055226	1
2929491549	1058051748	7
2929491549	1240107944	1
2929491549	1209417007	5
2929491549	1051446626	1
2929491549	816652616625168388	1
2929491549	252249233	1
2929491549	813286	5
2929491549	960962340	1
2929491549	13218102	2
2929491549	815952318487298048	1
2929491549	243418245	1
2929491549	74198348	4
2929491549	19926675	4
2929491549	20053279	2
2929491549	818910970567344128	17
2929491549	25073877	11
2929491549	1074480192	7
2929491549	16256269	1
2929491549	26424123	1
2929491549	24735461	1
2929491549	826065858548133888	2
2929491549	935148134505828353	1
2929491549	15856366	6
2929491549	17494010	3
2929491549	48117116	1
2929491549	818948638890217473	1
2929491549	950783972	1
2929491549	888031054141022209	3
2929491549	2951574214	1
2929491549	18916432	3
2929491549	828613457020870657	1
2929491549	2966205003	1
2929491549	2929491549	11
2929491549	842072478834909184	1
2929491549	237763317	1
2929491549	935368364	1
2929491549	18906561	2
2929491549	1339835893	1
2929491549	156333623	1
2929491549	963480595	1
2929491549	2914515430	1
2929491549	2279098645	1
2929491549	15007149	1
2929491549	20467163	1
2929491549	1305596696	1
2929491549	2847221717	1
2929491549	237299871	1
2929491549	25086658	1
2929491549	52503751	1
2929491549	1071900114	1
2929491549	50152441	1
2929491549	37920978	1
2929491549	975200486	1
234128524	1074518754	3
234128524	988573326376427520	2
234128524	818910970567344128	9
234128524	432895323	2
234128524	18695134	3
234128524	109287731	17
234128524	19726613	3
234128524	15324851	4
234128524	819980276570976256	5
234128524	799764016885329921	1
234128524	816131319033950208	9
234128524	956283913835614208	1
234128524	1074101017	9
234128524	29201047	4
234128524	15745368	7
234128524	247334603	3
234128524	216503958	28
234128524	117501995	5
234128524	1068481578	1
234128524	968650362	2
234128524	15808765	1
234128524	109071031	4
234128524	235217558	1
234128524	2856787757	1
234128524	262756641	1
234128524	7429102	1
234128524	73303753	4
234128524	150078976	2
234128524	1065995022	7
234128524	7270292	1
234128524	236511574	1
234128524	172858784	3
234128524	33537967	1
234128524	18916432	3
234128524	29450962	1
234128524	199325935	2
234128524	21406834	2
234128524	826065858548133888	3
234128524	836305915452272641	1
234128524	842072478834909184	3
234128524	55677432	1
234128524	18915145	1
234128524	234128524	2
234128524	193872188	5
234128524	20053279	1
234128524	819992522109894658	1
234128524	217543151	2
234128524	1249982359	3
234128524	171598736	1
234128524	828613457020870657	1
234128524	811986281177772032	1
234128524	19394188	1
234128524	827258161841135623	1
234128524	10615232	2
234128524	72198806	1
234128524	1209417007	2
234128524	13218102	3
234128524	25073877	1
234128524	15954997	1
234128524	234812598	3
234128524	23976316	1
234128524	1060370282	1
234128524	153944899	2
234128524	216881337	2
234128524	50452197	1
234128524	112740986	1
234128524	17544524	3
234128524	1009269193	2
234128524	237862972	1
234128524	935368364	1
234128524	1908143071	1
234128524	432676344	1
234128524	212262370	3
234128524	110545675	1
22055226	25073877	62
22055226	818948638890217473	1
22055226	22055226	29
22055226	234057152	1
22055226	935148134505828353	1
22055226	18166778	6
22055226	1339835893	1
22055226	22509548	1
22055226	2847221717	1
22055226	1883356866	1
22055226	237348797	1
22055226	827258161841135623	1
22055226	816652616625168388	5
22055226	1071900114	3
22055226	229197216	2
22055226	818460870573441028	2
22055226	1058051748	3
22055226	240760644	2
22055226	2975091705	1
22055226	37920978	1
22055226	1249982359	2
22055226	19926675	1
22055226	48117116	3
22055226	1209417007	6
22055226	963480595	5
22055226	818910970567344128	2
22055226	237299871	2
22055226	23976316	1
22055226	18906561	2
22055226	278145569	1
22055226	813286	1
22055226	15751083	1
22055226	18916432	1
1077446982	2856787757	1
1077446982	818910970567344128	8
1077446982	25073877	39
1077446982	13218102	10
1077446982	364415553	1
1077446982	16256269	1
1077446982	1060487274	1
1077446982	15764644	4
1077446982	27676828	1
1077446982	1209417007	16
1077446982	1074480192	7
1077446982	960962340	1
1077446982	816652616625168388	1
1077446982	18030431	2
1077446982	1051446626	1
1077446982	1077446982	7
1077446982	217543151	2
1077446982	267854863	1
1077446982	828613457020870657	1
1077446982	37920978	1
1077446982	988573326376427520	4
1077446982	993153006	1
1077446982	518644221	1
1077446982	18916432	7
1077446982	813286	1
1077446982	29501253	2
1077446982	342863309	2
1077446982	17494010	1
1077446982	278145569	2
1077446982	888031054141022209	9
1077446982	1089334250	2
1077446982	137794015	1
1077446982	2863210809	2
1077446982	216881337	1
1077446982	19929362	1
1077446982	15856366	1
1077446982	19926675	3
1077446982	799764016885329921	2
1077446982	18566912	1
1077446982	2953974395	1
1077446982	811986281177772032	1
1077446982	935368364	1
1077446982	19394188	1
1077446982	1092979962	1
1077446982	815985039485837312	1
1077446982	787373558	1
1077446982	90639372	1
1077446982	248495200	1
1077446982	1074129612	2
1077446982	74198348	1
1077446982	48117116	1
364415553	242426145	1
364415553	29450962	4
364415553	267938462	1
364415553	15764644	2
364415553	231510077	1
364415553	25073877	202
364415553	1249982359	7
364415553	1074129612	2
364415553	1055907624	1
364415553	2962868158	1
364415553	137794015	1
364415553	155669457	3
364415553	19318314	1
364415553	1067541214671577093	1
364415553	787373558	6
364415553	827258161841135623	2
364415553	813286	4
364415553	29501253	1
364415553	74508260	2
364415553	462143773	2
364415553	242555999	2
364415553	381152398	2
364415553	18916432	8
364415553	888031054141022209	3
364415553	1058917562	2
364415553	364415553	4
364415553	109071031	10
364415553	18137749	3
364415553	344972339	1
364415553	199325935	5
364415553	970207298	1
364415553	799764016885329921	1
364415553	829782369670410240	1
364415553	17800215	1
364415553	818910970567344128	2
364415553	2966570782	5
364415553	432771620	1
364415553	28599820	3
364415553	14135426	2
364415553	942156122	1
364415553	26778110	1
364415553	2968007206	1
364415553	385429543	1
364415553	1058717720	2
364415553	305620929	4
364415553	266719387	1
364415553	140519774	2
364415553	1055730738	2
364415553	486694111	1
364415553	85396297	1
364415553	72198806	1
364415553	20552026	2
1096059529	818910970567344128	2
1096059529	25073877	4
1096059529	18915145	1
1096059529	15745368	5
1096059529	819992522109894658	11
1096059529	819980276570976256	1
1096059529	1096059529	18
1096059529	600463589	26
1096059529	19394188	2
1096059529	246341769	1
1096059529	1480852568	1
1096059529	827258161841135623	5
1096059529	842072478834909184	3
1096059529	250188760	2
1096059529	1249982359	1
1096059529	13218102	1
1096059529	2856787757	3
1096059529	234128524	3
1096059529	109287731	4
1096059529	305620929	1
1096059529	18030431	1
1096059529	1068481578	6
1096059529	47747074	1
1096059529	225921757	1
1096059529	7270292	1
1096059529	816683274076614656	2
1096059529	217543151	3
1096059529	18906561	1
1096059529	92186819	1
1096059529	1058520120	1
1096059529	117501995	1
1096059529	109071031	1
1096059529	21406834	1
1096059529	15324851	1
1096059529	291756142	1
1096059529	2955485182	2
1096059529	216881337	1
1096059529	235217558	1
1096059529	821769014691168256	6
1096059529	266133081	1
1096059529	234374703	1
1096059529	15007149	1
1096059529	1541518434	2
1096059529	18061669	2
1096059529	202206694	1
1096059529	1074480192	1
1096059529	21269970	1
1096059529	88784440	2
18909919	18967498	20
18909919	818975124460335106	3
18909919	815733290955112448	2
18909919	2970279814	4
18909919	85396297	2
18909919	811313565760163844	6
18909919	13218102	1
18909919	2963445730	8
18909919	817076257770835968	4
18909919	231510077	1
18909919	486694111	66
18909919	242555999	104
18909919	234128524	1
18909919	816298918468259841	1
18909919	18277655	6
18909919	239949176	4
18909919	58928690	3
18909919	88806753	1
18909919	50452197	1
18909919	137794015	1
18909919	18909919	4
18909919	140519774	2
18909919	15764644	1
18909919	1071900114	2
18909919	10615232	1
18909919	30043495	2
18909919	26424123	2
18909919	82453460	2
18909919	1074518754	2
18909919	2847221717	8
18909919	1480852568	1
18909919	963480595	5
18909919	29501253	3
18909919	432895323	3
18909919	19394188	4
18909919	462143773	9
18909919	813286	4
18909919	22545491	1
18909919	1908143071	2
18909919	28599820	3
18909919	32010840	1
18909919	24195214	1
18909919	23712174	7
18909919	21406834	2
18909919	164007407	3
18909919	935148134505828353	1
18909919	1209417007	3
18909919	22669526	1
18909919	39249305	5
18909919	28602948	2
18909919	16160352	1
18909919	252249233	1
18909919	1531521632	1
18909919	1058520120	1
18909919	18915145	1
18909919	15324851	1
18909919	112740986	1
18909919	814179031956488192	2
18909919	1058460818	1
18909919	23124635	1
18909919	18696134	1
18909919	254082173	1
18909919	31611298	1
18909919	1080509366	1
18909919	24735461	2
18909919	2962868158	2
18909919	2916086925	1
18909919	172858784	2
18909919	15007149	3
18909919	558769636	2
18909919	193732179	3
18909919	1072467470	1
18909919	293131808	2
18909919	246769138	1
18909919	15954997	1
18909919	36948268	1
18909919	33537967	2
18909919	73303753	1
18909919	109071031	1
18909919	1089859058	1
18909919	20552026	1
18909919	23970171	1
18909919	2863210809	1
18909919	155669457	2
18909919	19726613	2
18909919	109287731	1
18909919	233842454	1
18909919	1222257180	1
18909919	1289319271	1
18909919	17976923	1
18909919	2863006655	1
18909919	25073877	2
18909919	29450962	2
18909919	821769014691168256	1
18909919	986781648	1
18909919	818910970567344128	2
18909919	18916432	1
18909919	939091	1
15764644	1074129612	1
15764644	25073877	248
15764644	1249982359	19
15764644	210926192	2
15764644	231510077	1
15764644	29450962	6
15764644	1072467470	1
15764644	26778110	1
15764644	248735463	6
15764644	2970279814	2
15764644	133832049	2
15764644	17494010	23
15764644	140519774	3
15764644	36686040	5
15764644	1135486501	1
15764644	823552974253342721	4
15764644	242426145	1
15764644	1067541214671577093	1
15764644	364415553	5
15764644	827258161841135623	3
15764644	479872233	1
15764644	815733290955112448	2
15764644	816298918468259841	1
15764644	18916432	83
15764644	1058917562	1
15764644	28602948	1
15764644	462143773	3
15764644	239949176	1
15764644	19318314	1
15764644	467823431	2
15764644	78445977	1
15764644	39249305	1
15764644	80612021	1
15764644	162069635	1
15764644	28599820	1
15764644	510516465	1
15764644	164369297	3
15764644	153944899	1
15764644	19394188	9
15764644	787373558	3
15764644	1305596696	1
15764644	806906355214852096	3
15764644	1058256326	1
15764644	161791703	2
15764644	796183515998068736	1
15764644	164007407	4
15764644	58928690	3
15764644	29501253	7
15764644	1045110018	4
15764644	56864092	1
15764644	381152398	2
15764644	956283913835614208	1
15764644	776664410	1
15764644	432895323	1
15764644	935148134505828353	1
15764644	31801993	2
15764644	305216911	1
15764644	7429102	1
15764644	581141508	3
15764644	153486399	1
15764644	168502762	1
15764644	193732179	3
15764644	817076257770835968	2
15764644	442824717	3
15764644	862405301693296640	1
15764644	267854863	2
15764644	234014087	2
15764644	1058520120	4
15764644	1339931490	1
15764644	63169388	1
15764644	74508260	1
15764644	137794015	4
15764644	303861808	4
15764644	82453460	3
15764644	888031054141022209	1
15764644	252249233	1
15764644	1055907624	6
15764644	516880804	3
15764644	816157667882373120	1
15764644	72198806	1
15764644	25781141	1
15764644	24913074	2
15764644	138770045	1
15764644	995193054	1
15764644	52503751	1
15764644	18909919	1
15764644	293131808	2
15764644	76649729	1
15764644	942156122	4
15764644	19726613	1
15764644	1077121945	1
15764644	813286	1
15764644	970207298	3
15764644	1092979962	3
15764644	829782369670410240	1
15764644	939091	1
15764644	432771620	1
15764644	2371339658	1
15764644	814179031956488192	1
15764644	1089859058	1
15764644	950783972	1
15764644	1209417007	3
15764644	1037321378	1
21269970	819980276570976256	4
21269970	18632666	2
21269970	225921757	3
21269970	15324851	5
21269970	76649729	1
21269970	2856787757	1
21269970	818910970567344128	2
21269970	21269970	13
21269970	293131808	3
21269970	1051446626	2
21269970	827258161841135623	2
21269970	7270292	1
21269970	1249982359	1
21269970	18916432	1
21269970	555474658	1
21269970	23124635	1
21269970	193794406	3
21269970	264219447	1
21269970	262756641	1
21269970	33537967	2
21269970	2955485182	1
21269970	432895323	2
21269970	1209417007	1
21269970	55677432	2
21269970	19394188	1
21269970	829782369670410240	2
21269970	1444015610	1
21269970	266133081	1
21269970	1289319271	1
1072467470	216881337	1
1072467470	235217558	1
1072467470	76649729	1
1072467470	15745368	1
1072467470	975200486	1
1072467470	236279233	1
1072467470	231510077	2
1072467470	15764644	1
1072467470	25073877	5
1072467470	18277655	1
1072467470	1051127714	3
1072467470	115979444	1
1072467470	267938462	2
1072467470	98471035	2
1072467470	2970279814	2
1072467470	988573326376427520	1
1072467470	29501253	1
1072467470	814179031956488192	1
1072467470	1410590874	1
1072467470	28602948	1
1072467470	827258161841135623	1
1072467470	26637348	1
1072467470	18916432	7
1072467470	164007407	3
1072467470	221792092	1
1072467470	63169388	1
1072467470	826065858548133888	5
1072467470	1055907624	4
1072467470	1072467470	12
1072467470	82453460	1
1072467470	1209417007	3
1072467470	17494010	1
1072467470	19394188	2
1072467470	72198806	1
1072467470	815931811348017152	3
1072467470	815966620300480514	1
1072467470	1074412920	1
1072467470	818910970567344128	1
1072467470	162069635	1
1072467470	28599820	1
1072467470	817076257770835968	1
1072467470	14984637	1
1072467470	249348006	1
1072467470	39249305	1
1072467470	48117116	1
1072467470	29450962	5
1072467470	15361570	1
1072467470	1037321378	2
1072467470	231108733	1
1072467470	818713465653051392	1
1072467470	15808765	1
1072467470	267854863	1
1072467470	1135486501	1
1072467470	3018670151	1
1072467470	3122099613	1
303861808	242426145	1
303861808	467823431	2
303861808	231510077	1
303861808	2968007206	14
303861808	21406834	1
303861808	15764644	4
303861808	2966765501	1
303861808	1074129612	1
303861808	303861808	4
303861808	50452197	1
303861808	1135486501	1
303861808	38254095	2
303861808	133832049	2
303861808	1069124515	1
303861808	25073877	12
303861808	88806753	5
303861808	249348006	1
303861808	2963445730	2
303861808	816298918468259841	1
303861808	137794015	1
303861808	237348797	1
303861808	242376736	1
303861808	1055907624	1
303861808	18916432	2
303861808	23970171	1
231510077	76649729	1
231510077	19726613	1
231510077	19318314	8
231510077	231510077	78
231510077	15764644	3
231510077	305216911	2
231510077	25073877	57
231510077	163570705	3
231510077	806906355214852096	1
231510077	29501253	7
231510077	2371339658	3
231510077	234014087	3
231510077	164007407	7
231510077	1037321378	4
231510077	240812994	1
231510077	817076257770835968	3
231510077	2966570782	2
231510077	796736612554117120	1
231510077	258900199	3
231510077	161411080	8
231510077	2970462034	1
231510077	1074129612	3
231510077	818536152588238849	5
231510077	2970279814	1
231510077	935148134505828353	30
231510077	278124059	1
231510077	199325935	1
231510077	836305915452272641	1
231510077	219429281	1
231510077	48117116	1
231510077	80612021	3
231510077	156333623	2
231510077	13218102	4
231510077	816157667882373120	3
231510077	19682187	19
231510077	988573326376427520	5
231510077	1089859058	4
231510077	24745957	1
231510077	815985039485837312	3
231510077	236279233	2
231510077	1055907624	2
231510077	787373558	4
231510077	82453460	3
231510077	956283913835614208	6
231510077	248735463	2
231510077	3018670151	2
231510077	1068499286	2
231510077	248495200	1
231510077	823552974253342721	2
231510077	432676344	1
231510077	381152398	2
231510077	18916432	7
231510077	1051446626	1
231510077	963480595	6
231510077	51228911	5
231510077	19394188	1
231510077	153944899	4
231510077	16160352	1
231510077	818910970567344128	1
231510077	26424123	8
231510077	942156122	5
231510077	150078976	2
231510077	28602948	12
231510077	17494010	4
231510077	250188760	1
231510077	815733290955112448	1
231510077	88806753	2
231510077	1083448909	3
231510077	193732179	1
231510077	267854863	1
231510077	29201047	4
231510077	72198806	1
231510077	1339835893	1
231510077	23124635	1
231510077	862405301693296640	1
231510077	818713465653051392	1
231510077	162069635	1
231510077	18137749	1
231510077	2962868158	1
20747881	20747881	35
20747881	482450423	29
20747881	28602948	1
20747881	29201047	2
20747881	19394188	10
20747881	939091	6
20747881	1209417007	2
20747881	190328374	1
20747881	2970462034	1
20747881	796183515998068736	1
20747881	72198806	3
20747881	4749863113	1
20747881	109579534	2
20747881	827258161841135623	1
20747881	487297085	3
20747881	2853309155	1
20747881	36676406	1
20747881	52503751	1
20747881	164007407	1
20747881	240760644	1
20747881	229197216	1
20747881	29450962	2
20747881	15808765	1
1058051748	2929491549	2
1058051748	2847221717	1
1058051748	1077446982	2
1058051748	295685416	1
1058051748	25073877	9
1058051748	600463589	2
1058051748	15856366	7
1058051748	168502762	2
1058051748	1209417007	2
1058051748	19926675	6
1058051748	843636970538618880	1
1058051748	17494010	1
1058051748	888031054141022209	1
1058051748	950328072	1
1058051748	74198348	1
1058051748	18566912	2
1058051748	18916432	2
1058051748	19394188	2
1058051748	826065858548133888	1
1058051748	385429543	1
1058051748	2963445730	1
1058051748	342863309	1
1058051748	18906561	2
1058051748	110545675	1
1058051748	787373558	1
1058051748	1074480192	3
1058051748	1058051748	6
1058051748	299883942	1
1058051748	1339835893	1
1058051748	1530850933	1
1058051748	1069124515	2
1058051748	240760644	1
1058051748	15751083	1
1058051748	22055226	3
1058051748	1058345042	1
1058051748	18030431	1
1058051748	24735461	1
1058051748	17896154	1
1058051748	246341769	1
1058051748	15007149	1
1058051748	237312687	4
1058051748	2253968388	1
1058051748	23976316	1
935368364	1060370282	2
935368364	1209417007	4
935368364	25073877	34
935368364	19926675	4
935368364	112740986	10
935368364	2750127259	1
935368364	16256269	1
935368364	85396297	2
935368364	862405301693296640	6
935368364	819992522109894658	3
935368364	28599820	1
935368364	1065995022	1
935368364	381152398	2
935368364	836305915452272641	1
935368364	23124635	1
935368364	76452765	1
935368364	17976923	2
935368364	291756142	3
935368364	988573326376427520	1
935368364	796183515998068736	1
935368364	950783972	1
935368364	828977216595849216	1
935368364	110545675	4
935368364	15954997	4
935368364	816303263586914304	1
935368364	818910970567344128	2
935368364	1155212191	2
935368364	17494010	1
935368364	18916432	10
935368364	262756641	1
935368364	935368364	4
935368364	1249982359	2
935368364	26424123	1
935368364	15324851	1
935368364	312134473	2
935368364	252249233	2
935368364	171598736	2
935368364	19726613	1
935368364	109071031	1
935368364	2328937074	1
935368364	813286	10
935368364	39249305	1
935368364	193794406	1
935368364	88784440	8
935368364	18967498	3
935368364	24735461	1
935368364	15394954	1
935368364	581141508	2
935368364	442824717	2
935368364	254082173	1
935368364	15745368	1
935368364	237348797	1
935368364	19394188	1
935368364	80612021	1
935368364	37094727	1
935368364	18632666	1
2382685057	164007407	1
2382685057	229197216	1
2382685057	2433737761	4
2382685057	836305915452272641	1
2382685057	988573326376427520	1
2382685057	25073877	3
2382685057	15764644	5
2382685057	17494010	1
2382685057	1024390184090181633	1
2382685057	29766367	1
2382685057	1060487274	2
2382685057	806583915012046854	3
2382685057	2973870195	1
2382685057	2964287128	2
2382685057	818910970567344128	4
2382685057	78403308	2
2382685057	18916432	7
2382685057	2914163523	1
2382685057	1209417007	3
2382685057	23976316	1
2382685057	237312687	3
2382685057	816131319033950208	1
2382685057	829782369670410240	1
2382685057	24913074	1
2382685057	295685416	1
2382685057	237299871	1
2382685057	26424123	2
2382685057	19926675	3
2382685057	935033864	1
2382685057	2914515430	1
2382685057	2382685057	1
2382685057	190328374	1
2382685057	52503751	1
2382685057	19929362	1
2382685057	22509548	1
26778110	242426145	5
26778110	26778110	13
26778110	2970279814	1
26778110	975200486	8
26778110	233842454	3
26778110	581141508	2
26778110	237862972	2
26778110	1410590874	2
26778110	21157904	4
26778110	312134473	1
26778110	240427862	1
26778110	1499993378	1
26778110	963480595	2
26778110	510516465	2
26778110	818910970567344128	1
26778110	19407835	1
26778110	19394188	2
26778110	18916432	1
26778110	817138492614524928	1
26778110	1009269193	1
26778110	3044993235	7
26778110	29201047	2
26778110	281540744	2
26778110	1071900114	1
26778110	816298918468259841	2
26778110	25073877	3
26778110	24913074	1
26778110	1037321378	1
26778110	24735461	1
26778110	2862577383	1
26778110	88806753	7
26778110	10615232	1
26778110	1209417007	2
26778110	216881337	3
26778110	1135486501	1
26778110	163570705	1
26778110	1883356866	1
26778110	2966570782	1
26778110	240760644	1
26778110	1058256326	1
26778110	17896154	1
26778110	1074101017	1
26778110	1065995022	1
26778110	112740986	1
26778110	432676344	3
26778110	1074480192	2
26778110	364415553	1
26778110	11651202	1
26778110	48117116	1
26778110	22509548	7
26778110	21269970	1
18915145	15324851	7
18915145	249787913	12
18915145	818910970567344128	8
18915145	247334603	2
18915145	10615232	4
18915145	5558312	1
18915145	13218102	3
18915145	76649729	8
18915145	1068481578	6
18915145	21406834	1
18915145	941080085121175552	2
18915145	2856787757	2
18915145	234128524	1
18915145	109071031	11
18915145	946549322	10
18915145	603083228	1
18915145	25073877	10
18915145	217543151	5
18915145	18632666	5
18915145	518644221	4
18915145	242836537	5
18915145	1074480192	1
18915145	73303753	5
18915145	109287731	1
18915145	262756641	4
18915145	18915145	3
18915145	826065858548133888	2
18915145	19726613	1
18915145	33537967	4
18915145	237750442	2
18915145	30216513	1
18915145	811313565760163844	1
18915145	19394188	9
18915145	988573326376427520	2
18915145	291756142	1
18915145	18695134	1
18915145	7429102	1
18915145	2847221717	1
18915145	816298918468259841	1
18915145	246769138	1
18915145	742735530287304704	1
18915145	51228911	2
18915145	19926675	1
18915145	815931811348017152	1
18915145	32010840	1
18915145	16160352	6
18915145	242555999	4
18915145	935148134505828353	1
18915145	171598736	2
18915145	486694111	1
18915145	2337241560	1
18915145	172858784	1
18915145	193794406	3
18915145	1074518754	1
18915145	976969338	1
18915145	1058520120	3
18915145	15394954	1
18915145	296361085	3
18915145	18916432	1
18915145	278124059	3
18915145	1249982359	1
18915145	15808765	1
18915145	47747074	1
18915145	2891210047	1
18915145	55677432	1
18915145	117501995	1
18915145	150078976	2
18915145	1209417007	1
18915145	16056306	1
18915145	862405301693296640	1
18915145	225921757	1
18915145	432895323	1
240427862	486694111	1
240427862	19726613	1
240427862	18061669	1
240427862	72198806	1
240427862	193794406	19
240427862	826065858548133888	1
240427862	161791703	1
240427862	3122099613	3
240427862	74508260	1
240427862	39249305	4
240427862	2973870195	1
240427862	818910970567344128	10
240427862	305216911	3
240427862	17976923	3
240427862	995193054	1
240427862	240427862	8
240427862	1209417007	6
240427862	18916432	16
240427862	1249982359	3
240427862	1155212191	1
240427862	976969338	1
240427862	816303263586914304	1
240427862	2966765501	1
240427862	18277655	2
240427862	84119348	3
240427862	234374703	6
240427862	432771620	1
240427862	199325935	1
240427862	249348006	5
240427862	32010840	6
240427862	13491312	1
240427862	25073877	3
240427862	2964526557	9
240427862	17494010	27
240427862	28599820	1
240427862	827258161841135623	2
240427862	799764016885329921	1
240427862	52503751	1
240427862	19394188	1
240427862	1410590874	10
240427862	432676344	2
240427862	1058345042	1
240427862	148006729	1
240427862	1055685948	1
240427862	2914515430	1
240427862	18906561	1
240427862	15600527	1
240427862	124224165	4
240427862	821769014691168256	2
240427862	18915145	1
240427862	74198348	1
240427862	1060370282	1
240427862	1068481578	3
240427862	242873057	1
240427862	1530850933	2
240427862	1339835893	2
240427862	27676828	1
240427862	1089334250	1
240427862	935368364	2
240427862	234822928	2
240427862	110545675	1
240427862	19139963	1
240427862	813286	1
240427862	970207298	1
18916432	2963445730	1
18916432	14275291	2
18916432	110545675	2
18916432	17976923	8
18916432	15856366	2
18916432	18566912	3
18916432	246769138	2
18916432	262756641	3
18916432	1209417007	20
18916432	2914515430	5
18916432	2861616083	1
18916432	2966205003	1
18916432	815966620300480514	2
18916432	18916432	27
18916432	1060487274	2
18916432	37920978	3
18916432	22509548	1
18916432	76649729	1
18916432	27676828	11
18916432	1444015610	1
18916432	19407835	1
18916432	2973870195	3
18916432	20053279	4
18916432	237862972	3
18916432	16256269	2
18916432	19926675	19
18916432	234822928	1
18916432	993153006	3
18916432	1249982359	2
18916432	960962340	3
18916432	2933760046	2
18916432	818910970567344128	11
18916432	281540744	1
18916432	234022257	3
18916432	2853309155	1
18916432	1074101017	4
18916432	988573326376427520	1
18916432	217543151	1
18916432	518644221	1
18916432	242873057	2
18916432	2932617195	2
18916432	63169388	1
18916432	581141508	1
18916432	828977216595849216	2
18916432	78403308	1
18916432	956283913835614208	1
18916432	234469322	3
18916432	2382685057	1
18916432	26424123	1
18916432	23124635	1
18916432	237348797	2
18916432	15600527	10
18916432	2964287128	5
18916432	18030431	3
18916432	584012853	5
18916432	219429281	2
18916432	1155212191	1
18916432	23712174	1
18916432	799764016885329921	1
18916432	2852998461	1
18916432	815241612154417152	1
18916432	2975091705	8
18916432	237299871	2
18916432	124224165	3
18916432	935033864	1
18916432	19394188	2
18916432	2253968388	2
18916432	240427862	3
18916432	1058917562	2
18916432	17896154	1
18916432	293131808	2
18916432	912608010	3
18916432	819744763020775425	3
18916432	237750442	1
18916432	1074480192	1
18916432	13218102	1
18916432	18632666	1
18916432	818975124460335106	1
18916432	1240107944	1
18916432	75364211	1
18916432	816131319033950208	1
18916432	2976606250	1
18916432	74198348	1
18916432	2929491549	1
18916432	32010840	1
18916432	52503751	2
18916432	816111677917851649	1
18916432	842072478834909184	2
18916432	37094727	1
18916432	237814920	1
18916432	1051446626	2
18916432	278145569	1
18916432	1289319271	1
18916432	314205957	1
18916432	3353670647	1
18916432	1155335864	1
18916432	11651202	1
18916432	827258161841135623	1
14984637	815733290955112448	2
14984637	1024390184090181633	1
14984637	231510077	1
14984637	26778110	1
14984637	1058520120	1
14984637	2970279814	2
14984637	515822213	2
14984637	18061669	4
14984637	140519774	3
14984637	137794015	2
14984637	221792092	2
14984637	161743731	1
14984637	1068481578	20
14984637	960962340	3
14984637	1249982359	2
14984637	19726613	7
14984637	18916432	13
14984637	2932617195	14
14984637	25073877	58
14984637	314205957	6
14984637	14984637	12
14984637	242426145	6
14984637	1530850933	1
14984637	975200486	6
14984637	19394188	3
14984637	1055907624	1
14984637	248495200	1
14984637	827258161841135623	12
14984637	1410590874	4
14984637	1083448909	1
14984637	1077121945	1
14984637	2863006655	2
14984637	23201727	1
14984637	1051127714	1
14984637	1058717720	2
14984637	248735463	4
14984637	249348006	1
