user_id	reply_to	count
95270375	292432829	1
95270375	1428659995	1
361870867	304087150	3
361870867	16594953	1
361870867	361870867	1
361870867	439717095	1
361870867	1383296672	2
361870867	15065156	2
72726159	72726159	3
72726159	190328374	1
72726159	24462724	2
239974061	239974061	5
239974061	6096642	1
239974061	7998482	1
253343423	14413466	118
253343423	253343423	21
253343423	206320896	39
253343423	25073877	15
253343423	325001316	4
253343423	2863996955	3
253343423	818910970567344128	2
253343423	241201438	1
253343423	1587143948	2
253343423	72198806	1
253343423	47747074	2
253343423	17907578	3
253343423	342803375	1
253343423	240524364	1
253343423	1078693601356509184	2
253343423	2353605901	1
253343423	30430197	1
253343423	271076779	1
253343423	21414576	1
253343423	78523300	1
253343423	804015436979277824	1
253343423	15745368	3
253343423	20479813	1
253343423	1079061579973439488	1
253343423	55948054	2
253343423	340613443	1
253343423	755113	1
253343423	237845487	3
253343423	25103967	1
253343423	22187085	1
253343423	23176276	2
253343423	998573295044874241	1
253343423	24703826	1
253343423	118845216	2
253343423	50317463	1
253343423	818948638890217473	1
253343423	1051396218	1
253343423	2799918536	1
253343423	29501253	2
253343423	4749863113	2
253343423	168674628	1
253343423	27511061	1
253343423	928481	1
253343423	130432806	1
253343423	380648579	1
253343423	4091551984	2
253343423	36712233	7
253343423	16056306	1
253343423	2223157392	1
253343423	13218102	1
253343423	427630477	1
253343423	13830342	4
253343423	10615232	1
253343423	102192639	1
253343423	20480549	1
253343423	2334193741	1
253343423	77852581	1
253343423	146167871	1
253343423	29825057	1
253343423	1548489476	2
253343423	20097201	1
253343423	7855062	1
253343423	108710418	1
253343423	98471035	1
253343423	216881337	1
253343423	454099919	1
253343423	239548513	1
253343423	123358058	1
253343423	14372270	1
253343423	15667291	1
253343423	7270292	1
253343423	26053643	1
253343423	603025587	1
253343423	24789175	1
253343423	43350851	1
253343423	126062842	1
253343423	15808765	1
253343423	15741036	1
253343423	778933753150251008	1
253343423	24165761	1
253343423	16893929	1
253343423	755835576	1
253343423	227095732	1
253343423	119048111	1
29996748	29996748	5
16365305	16365305	123
16365305	14372270	1
1152497407	1152497407	8
1152497407	229502116	1
1152497407	15117083	1
47036166	36529101	13
47036166	18005085	10
47036166	2461810448	2
47036166	18176907	1
47036166	15725659	4
47036166	19400611	2
47036166	112280016	2
47036166	427630477	1
47036166	95463107	1
47036166	50779669	1
47036166	19877186	4
47036166	29201047	1
47036166	150281740	2
47036166	78523300	8
47036166	930552552302792705	6
47036166	138182116	1
47036166	1080894931311431682	1
47036166	970207298	2
47036166	18978610	1
47036166	240107748	1
47036166	1249982359	2
47036166	23176276	1
47036166	21348880	1
47036166	13218102	2
47036166	783792992	1
47036166	29501253	3
47036166	1339835893	3
47036166	24823987	1
47036166	1880725393	1
47036166	288363743	2
47036166	21728303	1
47036166	56701775	2
47036166	18464266	2
47036166	963480595	1
47036166	292929271	1
47036166	121574367	2
47036166	18576537	3
47036166	153181367	1
47036166	14888467	1
47036166	163570705	1
47036166	25073877	3
47036166	7391432	1
47036166	384910109	2
47036166	18266688	2
47036166	109446583	1
47036166	261749735	1
47036166	6724252	9
47036166	64088396	2
47036166	1074480192	1
47036166	603025587	3
47036166	2417586104	1
47036166	4091551984	1
47036166	2750127259	1
47036166	156333623	1
47036166	1079776144524754944	1
47036166	15764644	2
47036166	1536600704	1
47036166	255747911	1
47036166	30354991	4
47036166	29465136	5
47036166	30977516	1
47036166	1209417007	2
47036166	244722043	1
47036166	22956220	3
47036166	18320938	1
47036166	98471035	3
47036166	3497941	3
47036166	232901331	7
47036166	897565399771992064	1
47036166	432895323	2
47036166	27493883	1
47036166	15745368	5
47036166	183767243	1
47036166	755113	3
47036166	113758100	2
47036166	435331179	1
47036166	18166778	1
47036166	203226736	3
47036166	30815935	1
47036166	245441097	1
47036166	28096105	1
47036166	388381588	1
47036166	215207998	1
47036166	19173787	1
47036166	878247600096509952	1
47036166	964032914626359296	1
47036166	4099171	1
47036166	230761725	1
47036166	28162211	2
47036166	942156122	2
47036166	16930489	1
47036166	36686040	1
47036166	19211550	2
47036166	190905427	2
47036166	149913262	3
47036166	15264675	1
47036166	233484761	4
47036166	7855062	2
47036166	983766825610694656	2
47036166	401625957	1
47036166	20479813	2
47036166	252398355	1
47036166	823677630	1
47036166	2353605901	1
47036166	227373977	2
47036166	18766459	1
47036166	114870265	1
47036166	18708561	1
47036166	499073990	1
47036166	14728168	1
47036166	20076659	1
47036166	25202268	1
47036166	25429371	1
47036166	14247236	1
47036166	910492003359760384	1
47036166	16989178	4
47036166	786309892990574592	1
47036166	1965420800	2
47036166	17525171	1
47036166	34487135	1
47036166	69475311	1
47036166	22737278	1
47036166	704320143824953344	1
47036166	262756641	2
47036166	36712233	3
47036166	90651198	1
47036166	17800215	1
47036166	58579942	2
47036166	14346303	1
47036166	356885109	1
47036166	300642262	1
47036166	122533830	2
47036166	806862084277407744	1
82687751	82687751	103
82687751	53606937	1
82687751	38445467	5
82687751	14728168	1
82687751	17366486	1
82687751	38021361	1
240760644	240760644	30
131184459	131184459	39
22918999	22918999	115
22918999	1339835893	1
22918999	633980404	1
22918999	19173787	1
22918999	1480852568	1
22918999	215207998	1
22918999	60783724	1
22918999	530934884	1
22918999	910492003359760384	2
22918999	47747074	1
22918999	18533219	1
22918999	25073877	4
22918999	23818581	3
22918999	149913262	1
22918999	16906137	1
22918999	17888787	4
22918999	16228398	1
22918999	1051396218	1
22918999	1078693601356509184	1
22918999	122533830	1
22918999	262799941	1
22918999	214622133	1
22918999	71048726	1
22918999	2223157392	1
22918999	18083519	1
22918999	325001316	1
22918999	9763482	1
22918999	939091	2
22918999	1128886760	1
22918999	1626294277	1
22918999	138141495	2
22918999	55948054	1
22918999	34036358	1
22918999	14096763	8
22918999	47475039	1
22918999	24002724	2
22918999	33750798	1
22918999	156016878	1
22918999	186667011	1
22918999	37723353	2
22918999	60993405	1
22918999	23908154	2
22918999	248884036	1
22918999	22536055	1
22918999	1373441167	1
22918999	16002085	1
807253855	807253855	67
807253855	2307118986	1
807253855	1428441589	5
807253855	15808765	1
807253855	285198536	2
252819323	252819323	53
252819323	23258618	1
252819323	232268199	2
71677844	71677844	9
71677844	11922222	1
71677844	43426456	1
71677844	373190561	1
71677844	57223136	1
71677844	16896311	1
23967651	998345349742907399	1
23967651	37270324	1
23967651	223245932	1
23967651	6948322	1
23967651	14526877	1
23967651	22188774	1
23967651	35086898	1
468826038	31957561	1
468826038	20552026	2
468826038	281294439	4
468826038	468826038	9
468826038	67215899	1
468826038	729676086632656900	1
468826038	985420748	1
468826038	30043495	1
468826038	17814534	1
468826038	25073877	1
468826038	14855994	1
122533830	118747545	1
122533830	1249982359	3
122533830	25073877	13
122533830	2573480784	1
122533830	25203361	2
122533830	122533830	38
122533830	30354991	3
122533830	25429371	2
122533830	14247236	1
122533830	14085040	1
122533830	15745368	5
122533830	24913074	1
122533830	31532083	1
122533830	36686040	1
122533830	499073990	1
122533830	3185520522	3
122533830	787373558	1
122533830	4541535439	2
122533830	2828212668	1
122533830	432895323	3
122533830	586749256	1
122533830	216299334	1
122533830	830908366377611266	2
122533830	29501253	1
122533830	18166778	1
122533830	27493883	1
122533830	19877186	1
122533830	2417586104	1
122533830	25282328	1
122533830	17525171	1
122533830	248735463	1
21608389	48388417	1
21608389	28811251	2
21608389	17044233	1
21608389	29201047	1
21608389	206487352	1
21608389	21608389	3
21608389	23967935	2
21608389	41019773	1
21608389	18586983	4
21608389	20182089	1
21608389	288363743	1
21608389	222554961	3
21608389	16340501	1
21608389	339332911	1
21608389	21878635	1
21608389	24933645	1
21608389	16068266	1
21608389	12612432	1
21608389	75939860	1
21608389	111141045	2
21608389	1781551	1
21608389	19783164	1
21608389	356885109	3
21608389	14413466	1
21608389	20295222	1
21608389	41387157	2
21608389	159609655	1
21608389	23534104	1
21608389	254186356	10
21608389	48581849	1
21608389	59130623	1
21608389	53929374	1
21608389	14146966	1
21608389	18915795	1
21608389	227841653	1
21608389	82643763	1
234469322	234469322	16
234469322	25073877	1
234469322	2953974395	1
234469322	299883942	1
234469322	18326837	2
633976799	280664117	1
633976799	54322823	1
633976799	943814922	1
633976799	633976799	9
633976799	325925601	3
633976799	15201979	1
633976799	30927826	1
633976799	248884036	1
633976799	14659350	1
633976799	1058717720	1
44414947	81622836	3
44414947	59602282	2
44414947	20119255	1
44414947	41432870	1
44414947	44414947	6
44414947	22457041	4
44414947	122735852	1
44414947	177464372	1
44414947	19458455	1
44414947	417631044	13
44414947	296361085	1
44414947	57120672	1
44414947	65664369	3
55687166	78523300	1
55687166	19726613	1
55687166	15515169	1
55687166	55687166	11
55687166	292929271	1
55687166	18294521	1
55687166	16425672	1
55687166	137794015	1
55687166	115979444	1
55687166	1074518754	1
815733290955112448	815733290955112448	346
815733290955112448	1394399438	1
815733290955112448	25073877	2
815733290955112448	824687042504187904	1
815733290955112448	182828461	1
815733290955112448	143281137	1
815733290955112448	163486896	1
817076257770835968	817076257770835968	103
22919204	22919204	161
22919204	51462013	25
22919204	16442379	6
22919204	20406724	6
22919204	14190948	2
22919204	11640472	3
22919204	17904389	1
22919204	25073877	2
22919204	124763921	3
19249206	25073877	14
19249206	132496568	1
19249206	1507338108	2
19249206	19249206	258
19249206	14348157	1
19249206	705706292	1
19249206	237845487	4
19249206	17525171	1
19249206	4091551984	2
19249206	27493883	2
19249206	55948054	1
19249206	304679484	4
19249206	18533219	2
19249206	2863996955	2
19249206	14230524	1
19249206	7855062	1
19249206	15952856	4
19249206	16513335	2
19249206	18320938	1
19249206	80612021	1
19249206	18464266	2
19249206	14792049	3
19249206	16935292	1
19249206	216065430	1
19249206	26754354	1
19249206	15764644	6
19249206	26668729	1
19249206	325001316	2
19249206	2316383071	3
19249206	16020526	1
19249206	2223157392	1
19249206	121489431	1
19249206	292083207	1
19249206	14247236	3
19249206	33750798	1
19249206	215207998	2
19249206	34643610	2
19249206	2573480784	6
19249206	222185665	2
19249206	47475039	1
19249206	47747074	1
19249206	770671228059283456	2
19249206	15976705	2
19249206	216881337	2
19249206	15687962	3
19249206	783792992	1
19249206	18382184	1
19249206	2467720274	3
19249206	942156122	1
19249206	16868756	1
19249206	887418059501305858	5
19249206	18228898	1
19249206	248482567	1
19249206	150078976	5
19249206	16041234	2
19249206	815211282311892993	1
19249206	499073990	1
19249206	80111587	1
19249206	1630896181	2
19249206	147467535	1
19249206	22077368	1
19249206	370491805	1
19249206	15745368	2
19249206	45499837	1
19249206	465046121	1
19249206	16042794	1
19249206	342863309	2
19249206	120180668	1
19249206	20182089	1
19249206	755835576	1
19249206	18771370	1
19249206	851211	2
19249206	2279098645	1
19249206	248884036	2
19249206	7429102	1
19249206	18166778	1
19249206	14855994	1
19249206	14888467	1
19249206	21212087	1
19249206	830908366377611266	1
19249206	755113	1
19249206	43638469	2
19249206	15728161	1
19249206	20280088	1
19249206	822131894540083201	1
19249206	970207298	1
19249206	17436250	1
19249206	45564482	1
19249206	10615232	2
19249206	1051396218	1
19249206	14335586	1
19249206	30354991	2
19249206	432895323	3
19249206	92186819	1
19249206	2968451607	1
19249206	186667011	1
19249206	2329066872	1
46250039	46250039	3
46250039	31504542	1
46250039	6724252	1
46250039	114859756	1
46250039	18176907	1
46250039	28587919	1
46250039	343171266	1
21346365	21346365	387
21346398	110899711	1
21346398	252819642	1
21346398	388472830	1
21346398	14776082	1
21346398	129679132	2
21346398	15745368	1
9549942	9549942	200
9549942	15264675	1
9549942	3034251	3
9549942	75209239	1
9549942	14096763	19
9549942	27075032	2
9549942	15728161	3
9549942	21212087	1
9549942	20800328	1
9549942	42153941	1
9549942	24927996	2
9549942	202003	1
9549942	22058679	1
9549942	15891430	1
9549942	38497702	1
9549942	168531961	1
30783608	30783608	65
30783608	15978412	1
30783608	19312115	4
30783608	22737278	1
30783608	16317567	1
30783608	22677427	1
30783608	51462013	1
30783608	15728161	1
30783608	14883320	3
30783608	15194242	1
30783608	43412697	1
30783608	5746452	1
30783608	14096763	1
30783608	1051171	1
30783608	154016912	1
188594307	15764644	1
188594307	30354991	1
188594307	15808765	1
188594307	12	1
188594307	33537967	1
188594307	20873135	1
188594307	30275911	1
1056290964	55106134	1
1056290964	1056290964	7
25802912	25802912	1
34715823	34715823	9
34715823	40923070	3
34715823	2353605901	1
34715823	816652616625168388	2
34715823	61263431	1
34715823	23176276	1
34715823	16056306	1
252819642	252819642	1
23967935	23967935	3
18725061	18725061	121
18725061	25073877	1
18725061	14345812	1
18725061	18000919	1
18725061	3044993235	1
1134934218	25073877	1
50706655	50706655	11
50706655	235159978	1
50706655	18938912	1
50706655	544378056	2
50706655	49986034	1
50706655	25073877	1
50706655	21150492	1
937801969	1373441167	1
937801969	937801969	42
937801969	1222257180	2
937801969	208736091	1
1919531282	19828037	17
1919531282	25073877	3
1919531282	15896464	1
1919531282	1919531282	19
1919531282	305189255	1
1919531282	237481204	1
1919531282	253785966	1
1919531282	227373977	4
1919531282	149913262	1
1919531282	17770086	1
1919531282	74241914	1
1919531282	39682297	1
1919531282	15391102	1
1919531282	89460898	3
1919531282	1084375028	1
1919531282	109579534	1
1919531282	58579942	1
1919531282	17198100	1
110213431	110213431	2
40745276	40745276	79
40745276	83668232	1
40745276	380648579	1
40745276	133052366	1
40745276	150281740	1
115718513	225265639	1
115718513	25073877	1
115718513	54622050	1
115718513	114782468	1
115718513	204599219	1
115718513	111441302	1
115718513	334385278	1
115718513	115718513	3
1022296579821252608	14247236	1
1022296579821252608	25073877	6
1022296579821252608	60783724	1
1022296579821252608	248495200	2
1022296579821252608	47747074	1
1022296579821252608	27493883	2
1022296579821252608	755835576	2
1022296579821252608	942156122	1
1022296579821252608	29501253	1
1022296579821252608	247334603	1
1022296579821252608	830908366377611266	1
1022296579821252608	61263431	2
1022296579821252608	13804112	1
1022296579821252608	465046121	1
1022296579821252608	83501335	1
1022296579821252608	325001316	1
1022296579821252608	342803375	1
1022296579821252608	432895323	1
1022296579821252608	21447363	1
1022296579821252608	786309892990574592	1
1022296579821252608	122533830	1
1022296579821252608	17597401	1
1022296579821252608	1058717720	1
1022296579821252608	19394188	1
1022296579821252608	1022296579821252608	1
59357565	59357565	66
59357565	378122528	2
59357565	219017382	1
59357565	17626551	2
59357565	356606989	2
59357565	61440064	1
59357565	69004966	2
59357565	19089116	3
59357565	420006601	1
59357565	387170537	1
59357565	21734241	1
3278223769	47747074	1
3278223769	3278223769	73
3278223769	755835576	1
3278223769	14247236	4
3278223769	24733117	2
3278223769	911198269388279808	1
3278223769	22737278	1
3278223769	1216789842	3
3278223769	586749256	1
3278223769	16041234	1
3278223769	25073877	7
3278223769	634734888	4
3278223769	965015705123930114	1
3278223769	2467720274	1
3278223769	964032914626359296	1
3278223769	27493883	5
3278223769	824797212425191425	2
3278223769	215207998	3
3278223769	2317351705	1
3278223769	1249982359	1
3278223769	18915145	1
3278223769	33276161	1
3278223769	10252962	3
3278223769	35716667	2
3278223769	16232843	1
3278223769	19726613	1
3278223769	19394188	1
3278223769	3497941	1
3278223769	47475039	1
3278223769	43412697	1
3278223769	47285504	2
3278223769	16374678	3
3278223769	1068481578	1
3278223769	26053643	3
3278223769	3817401	1
3278223769	79923701	1
3278223769	21728303	1
3278223769	29417304	1
3278223769	15687962	1
3278223769	22187085	1
3278223769	18061669	1
3278223769	48120914	2
3278223769	818910970567344128	1
3278223769	55677432	1
3278223769	851211	1
3278223769	2962868158	1
3278223769	18464266	1
3278223769	15742985	1
3278223769	2863996955	1
3278223769	2316383071	1
3278223769	939091	1
3278223769	18713254	1
3278223769	237845487	1
3278223769	15515169	1
3278223769	168531961	2
3278223769	14460611	1
3278223769	942156122	1
3278223769	468646961	1
3278223769	254873869	1
3278223769	30354991	1
3278223769	778933753150251008	1
3278223769	2890961	1
3278223769	8838722	1
3278223769	16073416	1
3278223769	4091551984	1
16365983	16365983	68
16365983	211583400	1
324647434	838837214951911424	67
324647434	15764644	3
324647434	878247600096509952	3
324647434	17494010	1
324647434	292929271	4
324647434	78523300	1
324647434	55369810	1
324647434	942156122	2
324647434	1038096516727099393	4
324647434	435331179	1
324647434	783792992	1
324647434	324647434	5
324647434	71048726	1
324647434	264361128	1
324647434	2353605901	1
324647434	26350255	2
324647434	16160352	2
324647434	586749256	1
324647434	18916061	1
324647434	231108733	1
324647434	1379501748	1
324647434	468646961	1
324647434	823112684	2
324647434	15808765	1
324647434	112280016	1
324647434	216299334	1
65649288	519638278	1
65649288	65649288	3
815985039485837312	25073877	1
815985039485837312	815985039485837312	4
815985039485837312	935148134505828353	1
815985039485837312	154571620	1
16890518	25073877	1
16890518	704320143824953344	1
16890518	1626294277	1
16890518	6724252	1
16890518	18176907	1
16890518	343041182	1
23706267	5763262	2
23706267	103969906	3
23706267	57653510	1
23706267	17587390	1
23706267	23706267	20
23706267	18320874	2
23706267	216065430	1
23706267	239509917	1
23706267	12	2
23706267	18810140	2
23706267	1507338108	2
23706267	24965555	1
23706267	233788247	1
23706267	48120914	1
23706267	34176543	1
23706267	23281108	1
23706267	172858784	1
23706267	981802260	2
23706267	21688902	1
117029568	117029568	65
117029568	60783724	2
1913240256	25073877	36
1913240256	1074480192	1
1913240256	2353605901	1
1913240256	1209417007	3
1913240256	963480595	3
1913240256	7270292	1
1913240256	18166778	3
1913240256	1055907624	1
1913240256	262756641	4
1913240256	16056306	1
1913240256	432895323	2
1913240256	234374703	1
1913240256	48117116	1
1913240256	10615232	1
1913240256	1913240256	7
1913240256	36686040	1
1913240256	44945327	1
1913240256	91882544	1
1913240256	30354991	1
1913240256	118845216	1
1913240256	26574283	1
1913240256	16513335	1
1913240256	3333055535	2
1913240256	2316383071	1
1913240256	1339835893	4
1913240256	17494010	1
1913240256	4797361833	1
1913240256	2573480784	1
1913240256	20479813	1
1913240256	824126001936474113	1
1913240256	27493883	1
1913240256	15976705	1
1913240256	132496568	1
18987760	20873135	1
18987760	18987760	2
18987760	304087150	1
18987760	14411304	3
18987760	69004966	1
18987760	14410561	1
74824454	74824454	13
46250763	46250763	141
46250763	159655293	1
46250763	121489431	1
46250763	25073877	2
46250763	4091551984	1
46250763	13218102	1
46250763	16248357	2
46250763	30451813	1
46250763	22187085	1
46250763	3497941	2
46250763	102251724	1
46250763	19038768	1
46250763	830908366377611266	1
46250763	15764644	1
46250763	28162211	1
46250763	278124059	1
46250763	165944767	1
46250763	4099171	1
46250763	49986034	1
46250763	300497193	1
46250763	813286	1
46250763	235196204	1
46250763	432895323	1
46250763	16868756	1
46250763	634734888	1
46250763	1249982359	1
46250763	7855062	1
46250763	11866582	2
46250763	810590628727914496	1
46250763	28279637	1
46250763	31058145	1
46250763	15728161	1
46250763	21728303	1
46250763	950531	1
46250763	24740039	1
46250763	24733117	1
46250763	2962868158	1
49134370	49134370	4
49134370	18695134	1
49134370	3025266412	2
49134370	15808765	3
49134370	915675469	1
49134370	202231820	2
49134370	111193193	1
2547890984	49986034	1
2547890984	16444936	1
2547890984	29450962	1
2547890984	2547890984	12
16104258	16104258	24
16104258	51462013	1
16104258	137884931	3
16104258	87501688	1
16104258	47114494	2
16104258	49805751	7
16104258	23908154	3
16104258	102251724	1
16104258	282545479	1
16104258	80654397	2
16104258	309282144	1
16104258	21924525	2
16104258	129679132	2
16104258	25535595	1
16104258	9589252	1
16104258	20800328	1
16104258	214622133	4
16104258	6620762	2
16104258	15956067	1
16104258	54106266	1
16104258	1372212427	1
16104258	46213956	2
16104258	22536055	4
16104258	120153772	1
16104258	31532999	1
16104258	32780218	1
16104258	288363743	2
16104258	268078146	1
16104258	23534104	1
16104258	1093949743	1
16104258	21688902	7
16104258	121817564	2
16104258	44960116	1
16104258	18712930	4
16104258	20068679	6
16104258	10282842	1
16104258	22302678	1
16104258	14844867	1
16104258	16960279	1
16104258	29417304	1
16104258	49247796	1
16104258	16413730	1
16104258	18695134	1
16104258	14246088	1
16104258	59679060	1
16104258	14526877	1
16104258	21312469	1
16104258	851211	1
16104258	15808765	1
323599188	323599188	389
323599188	150281740	1
323599188	634734888	26
323599188	16615740	8
323599188	19576571	10
323599188	25073877	1
323599188	27075032	2
323599188	1051396218	1
323599188	547114168	2
323599188	12245632	1
323599188	16076032	2
323599188	43412697	3
323599188	1408003598	1
323599188	15950086	2
323599188	460470940	1
323599188	165944767	1
323599188	15729844	1
323599188	18874870	2
323599188	2223157392	1
323599188	11640472	1
323599188	2666945642	1
323599188	2334193741	1
323599188	113758100	1
323599188	65284273	3
323599188	161507445	1
323599188	18766459	1
323599188	22058679	1
323599188	216299334	1
1339931490	1339931490	5
1339931490	1548252848	1
1339931490	25073877	3
1339931490	322874617	1
1339931490	53503202	1
1339931490	1249982359	1
53066602	53066602	36
53066602	22816767	1
53066602	22278303	1
53066602	96405362	1
53066602	25523019	1
53066602	16955870	1
53066602	27029537	1
53066602	211258358	1
53066602	46250763	3
53066602	119784462	2
10861422	16056306	1
10861422	10861422	3
10861422	47285504	2
10861422	27989078	1
10861422	15641276	4
10861422	25395727	2
10861422	14342018	1
43367279	1339835893	2
43367279	4091551984	1
43367279	237845487	1
43367279	18766459	1
43367279	18978610	1
43367279	62513246	1
43367279	14260960	1
43367279	15808765	1
43367279	17971812	25
43367279	15821569	4
43367279	15324851	2
43367279	36387406	1
43367279	28348670	2
43367279	90420314	1
43367279	5003591	1
358464377	358464377	43
358464377	15431856	2
358464377	487297085	1
358464377	432895323	1
358464377	48566603	1
358464377	25073877	1
16366471	248482567	1
16366471	1339835893	1
19774371	19774371	3
1020640254	1020640254	2
1020640254	113036476	1
1020640254	46724483	1
34716719	34716719	29
1267055670	1267055670	7
1267055670	935033864	1
95796340	95796340	8
85310612	85310612	1
593083543	841062940736401408	5
593083543	593083543	1
38124709	188793260	2
38124709	38124709	26
38124709	41012191	1
38124709	216776631	14
38124709	25073877	1
38124709	27491403	1
38124709	2890961	1
38124709	44513878	1
38124709	8940342	5
38124709	755113	1
38124709	16076032	1
38124709	64035970	1
38124709	1880725393	1
38124709	1339835893	2
38124709	226222147	1
38124709	26637348	2
38124709	292929271	1
38124709	928481	1
38124709	22637974	1
38124709	713839291210792960	1
38124709	878247600096509952	1
38124709	4541535439	1
38124709	738080573365702657	1
707116214	707116214	1
132496568	132496568	66
430292192	29607664	1
430292192	36907418	2
430292192	714947334	1
430292192	113185811	1
430292192	19784391	3
430292192	25101704	3
430292192	430292192	7
430292192	111052499	1
430292192	15433596	2
430292192	18874870	2
430292192	14481809	1
370261250	370261250	13
253345078	37601816	1
253345078	253345078	5
253345078	133947893	1
253345078	81427914	1
253345078	35006336	1
252296570	65106660	1
252296570	22830647	6
252296570	252296570	3
252296570	53127197	1
252296570	103927659	1
252296570	129997410	1
252296570	15481070	1
252296570	244128288	5
252296570	15113571	3
252296570	14275291	1
252296570	190298721	1
252296570	107441863	1
252296570	21122578	1
252296570	55369810	1
252296570	74906601	1
252296570	5484532	1
252296570	159569843	3
252296570	59771400	1
252296570	20295222	1
3091316093	3091316093	124
272743806	272743806	144
272743806	239509917	1
132758937	17288391	1
132758937	132758937	9
132758937	149913262	1
132758937	16365305	1
132758937	14347972	1
132758937	588529096	1
132758937	1069351544	3
132758937	44397959	1
132758937	17896154	1
132758937	82687751	1
132758937	13218102	9
132758937	36529101	1
132758937	14844867	1
132758937	16649502	2
132758937	179245596	1
132758937	18906561	1
132758937	90651198	1
132758937	19091173	3
132758937	469194846	2
132758937	209319823	1
132758937	17564591	8
132758937	26860209	1
132758937	16468012	20
132758937	20707966	1
132758937	16672662	1
132758937	16814727	1
132758937	18479513	18
132758937	22553169	1
132758937	14824849	10
132758937	128393253	6
132758937	15555396	1
132758937	115485051	1
1707720090	113036476	1
1707720090	1707720090	3
1707720090	1060370282	1
1707720090	233842454	1
588889517	588889517	50
588889517	282545479	1
588889517	170861207	2
588889517	22685200	1
182828461	182828461	550
182828461	188904786	5
182828461	83642072	8
182828461	461219840	1
182828461	14639216	2
274841062	14413466	11
274841062	246478393	2
274841062	17907578	1
274841062	274841062	4
274841062	29108260	4
274841062	390229294	2
274841062	206320896	1
325172716	325172716	23
325172716	183891718	2
325172716	950531	1
325172716	133001586	4
325172716	61904823	1
325172716	1611627979	1
325172716	15201979	1
325172716	14659350	1
325172716	68498034	1
325172716	294401385	1
30260724	22956220	3
30260724	16930489	1
30260724	25202268	1
18464266	18464266	158
18464266	53503202	1
18464266	268585854	1
18464266	830908366377611266	1
18464266	334385278	1
18464266	38021361	1
18464266	505865032	3
18464266	215207998	2
18464266	716813053	1
18464266	14940354	1
18464266	232901331	1
36552212	18005085	1
36552212	454099919	1
36552212	38021361	8
36552212	14238142	1
36552212	36552212	4
36552212	95463107	1
36552212	24391041	1
36552212	232901331	1
36552212	179245596	1
36552212	18176907	13
36552212	20295763	1
36552212	89297892	1
36552212	52774637	1
36552212	15932085	4
36552212	15824288	1
36552212	47673768	1
36552212	32765534	2
36552212	19032103	1
36552212	14728168	6
36552212	19173787	93
36552212	22159122	3
36552212	19541375	1
36552212	16491569	6
36552212	20182089	6
36552212	14844867	13
36552212	23134068	2
36552212	52140667	1
36552212	5484532	2
36552212	16377693	1
36552212	13023332	8
36552212	53516478	3
36552212	678083	2
36552212	17611447	2
36552212	891991	24
36552212	20786801	5
36552212	16232940	1
36552212	17978915	1
36552212	19286059	1
36552212	19394188	2
36552212	19039844	1
36552212	1759181	3
36552212	19211550	1
36552212	22956220	2
36552212	23176276	3
36552212	18906561	1
36552212	16930489	1
36552212	27382597	2
36552212	21631487	1
187547165	783792992	1
187547165	170861207	1
187547165	25073877	3
187547165	17995528	1
187547165	12011422	1
187547165	187547165	21
187547165	878247600096509952	1
187547165	29465136	1
187547165	30354991	3
187547165	25202268	2
187547165	14085040	1
187547165	27075032	1
187547165	264361128	1
187547165	942156122	1
187547165	21924525	1
187547165	806862084277407744	2
187547165	149913262	1
187547165	292929271	2
187547165	16989178	1
187547165	2417586104	2
187547165	282695161	1
187547165	65046098	1
187547165	78523300	2
187547165	45564482	1
187547165	3223426134	1
187547165	259001548	2
187547165	121574367	1
187547165	10615232	1
187547165	16056306	1
187547165	1055907624	1
187547165	15764644	1
187547165	910492003359760384	1
187547165	220081296	1
187547165	19394188	1
187547165	14146966	1
187547165	14844867	1
187547165	232901331	2
187547165	110213431	1
187547165	202952121	1
187547165	18005085	2
187547165	1487846678	1
187547165	84734907	1
16367148	15816711	22
16367148	16367148	9
16367148	16072443	1
16367148	232268199	1
16367148	17842366	1
16367148	347982473	11
16367148	17746914	1
16367148	24620525	1
16367148	58581348	1
16367148	119784462	2
503692875	503692875	50
503692875	159655293	1
503692875	248482567	3
503692875	435331179	1
503692875	132009680	1
503692875	142849883	2
503692875	17565514	1
503692875	14526877	1
15318615	216881337	2
15318615	12522	2
15318615	18950712	2
15318615	16467567	3
15318615	233842454	1
15318615	158769098	1
15318615	15318615	1
15318615	14448173	3
15318615	15036089	50
15318615	14122878	6
15318615	21158774	1
15318615	13817822	2
15318615	16485528	1
15318615	13492872	1
82689705	82689705	9
30523058	25073877	3
30523058	469194846	1
30523058	970207298	1
30523058	14335586	1
30523058	16111534	1
30523058	149913262	1
30523058	55790584	1
30523058	6724252	1
30523058	150281740	1
30523058	1079776144524754944	1
30523058	983766825610694656	1
30523058	19416225	1
30523058	19211550	1
30523058	942156122	1
30523058	2417586104	1
27377331	70044565	2
27377331	12144232	1
27377331	16703058	1
27377331	18205674	1
1883356866	1883356866	1
7192292	7192292	90
7192292	716813053	1
7192292	15447522	15
7192292	14096763	1
7192292	7017692	5
7192292	1175221	2
7192292	12811952	2
7192292	250188760	1
7192292	634734888	1
7192292	13081242	1
7192292	16438898	1
7192292	47747074	1
7192292	16714347	1
302628587	302628587	35
302628587	18810140	1
302628587	248507385	1
302628587	214622133	1
302628587	4099171	1
360038125	30354991	1
292929271	292929271	1
